cow,date,hour,IN_ALLEYS,REST,EAT,ACTIVITY_LEVEL,oestrus,calving,lameness,mastitis,LPS,acidosis,other_disease,accidents,disturbance,mixing,management_changes,OK
6701,2019-02-01,6,1547.619,2049.143,3.232,-222.32641,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,7,2754.883,117.474,727.637,719.3698,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,8,1593.923,664.969,1341.102,665.34765,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,9,2618.38,763.366,218.248,335.03078,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,10,910.213,277.514,2411.188,1094.50482,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,11,2253.06,496.323,850.611,603.59193,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,12,2125.226,173.017,1301.751,846.97767,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,13,1826.073,31.788,1739.976,1015.65036,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,14,71.038,0,3528.956,1493.5276,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,15,1340.639,42.035,2207.082,1131.80863,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,16,2283.189,0,1316.805,918.36834,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,17,1616.907,135.806,1847.281,1003.32776,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,18,549.641,0,3050.353,1369.09082,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,19,1084.559,1899.862,615.573,-4.89816,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,20,78.145,3521.849,0,-797.52207,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,21,40.961,3559.033,0,-812.02383,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,22,0,3599.994,0,-827.99862,1,0,0,0,0,NA,0,0,0,0,0,0
6701,2019-02-01,23,0,3599.994,0,-827.99862,1,0,0,0,0,NA,0,0,0,0,0,0
6601,2019-02-02,19,881.098,120.341,2598.555,1204.69035,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-02,20,757.069,98.333,2744.592,1251.24309,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-02,21,519.887,2894.916,185.191,-504.86854,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-02,22,545.935,1117.641,1936.418,643.58773,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-02,23,466.441,3133.553,0,-646.08663,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,0,490.601,3109.393,0,-636.66423,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,1,363.937,3227.377,8.68,-680.42119,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,2,111.993,3488.001,0,-784.32135,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,3,350.152,1126.981,2122.861,688.42031,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,4,1503.95,683.59,1412.454,676.63698,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-03,5,1642.684,999.531,957.779,435.20449,0,0,0,0,0,NA,0,0,0,0,0,1
6621,2019-02-01,0,216.519,2128.322,1255.153,72.29324,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,1,788.768,13.414,2797.812,1298.1987,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,2,1696.482,0,1903.512,1070.91216,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,3,2208.77,1.118,1390.106,936.99058,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,4,709.769,2890.225,0,-551.18871,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,5,699.578,2889.259,11.157,-547.91115,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,6,707.975,2889.784,2.235,-550.43562,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,7,2438.904,399.875,761.215,617.96369,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,8,460.003,0,3139.991,1392.3967,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,9,2582.293,0,1017.701,840.6013,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,10,740.134,1367.63,1492.23,430.60314,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,11,1171.407,2428.587,0,-371.14989,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,12,62.428,3537.566,0,-803.6517,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,13,0,3599.994,0,-827.99862,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,14,214.507,560.381,2825.106,1091.97801,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,15,1036.311,434.41,2129.273,960.19012,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,16,1765.329,589.519,1245.146,669.82459,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,17,728.999,14.491,2856.504,1313.03859,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,18,1259.861,1195.065,1145.068,407.64137,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,19,2618.384,799.297,182.313,311.67459,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,20,2514.008,309.09,776.896,657.4469,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,21,2958.274,599.279,42.441,353.31489,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,22,2722.506,79.282,798.206,752.61262,1,0,0,0,0,NA,0,0,0,0,0,0
6621,2019-02-01,23,2764.38,257.135,578.479,626.12093,1,0,0,0,0,NA,0,0,0,0,0,0
6601,2019-02-04,15,386.875,0,3213.119,1411.40998,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,16,2566.504,13.95,1019.54,835.63894,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,17,422.083,2459.148,690.667,-207.99062,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,18,232.029,0,3367.965,1451.66994,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,19,683.405,2006.005,910.584,30.40893,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,20,582.442,1307.854,1709.698,510.45746,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,21,1220.449,1718.176,661.369,77.86634,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,22,28.619,3571.375,0,-816.83721,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-04,23,326.147,647.002,2626.845,1006.64796,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,0,358.387,905.605,2336.002,830.17361,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,1,65.98,3534.014,0,-802.26642,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,2,410.88,3181.948,0,-666.10724,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,3,240.063,3359.931,0,-734.37405,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,4,33.78,3566.214,0,-814.82442,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,5,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,6,442.557,3157.437,0,-655.40139,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,7,2664.859,0,935.135,819.13414,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,8,3038.208,0,561.786,722.0634,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,9,277.013,0,3322.981,1439.9741,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,10,563.202,0,3035.769,1365.1353,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,11,504.858,588.197,2506.939,998.40635,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,12,7.679,3592.315,0,-825.00381,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,13,26.349,3573.645,0,-817.72251,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,14,188.94,3084.813,326.241,-542.25537,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,15,561.968,0,3038.026,1365.8858,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,16,3457.812,136.56,5.622,524.20236,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,17,485.455,0,3114.539,1385.77918,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,18,1423.327,645.85,1530.817,722.12996,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,19,1838.651,0,1761.343,1033.94822,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,20,2947.859,637.826,14.309,330.96724,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,21,295.091,3275.764,29.139,-693.97278,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,22,531.765,2378.595,689.634,-172.34817,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-05,23,101.713,0,3498.281,1485.5521,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-06,0,666.029,1289.676,1644.289,500.54054,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,1,405.722,1098.432,2095.84,692.52896,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,2,132.417,3207.21,260.367,-607.11744,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,3,415.951,3158.456,25.587,-649.14618,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,4,500.318,3075.62,24.056,-617.2382,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,5,356.119,3237.222,6.653,-684.78776,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,6,315.32,3284.674,0,-705.02382,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,7,2869.402,730.592,0,291.06816,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,8,957.745,1309.314,1332.935,411.92968,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,9,190.853,1.021,3408.12,1461.71205,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,10,395.442,2.559,3201.993,1407.51921,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,11,451.326,1594.654,1554.014,358.12762,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,12,1073.261,2511.909,14.824,-399.79123,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,13,1895.159,1503.373,201.462,42.06369,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,14,1317.003,903.105,1379.886,582.55845,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,15,157.508,3168.03,274.456,-588.1741,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,16,2780.751,774.218,45.025,285.76052,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,17,1017.673,0,2582.321,1247.4025,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,18,989.285,1.025,2606.615,1252.82815,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,19,396.867,0,3203.127,1408.81206,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,20,3365.654,1.021,233.319,636.26379,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,21,632.352,318.869,2648.773,1140.32111,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,22,0,3599.994,0,-827.99862,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-06,23,52.707,3547.287,0,-807.44289,0,0,0,0,1,NA,0,0,0,0,0,0
6601,2019-02-08,11,356.116,3242.342,1.536,-688.11498,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,12,109.856,3490.138,0,-785.15478,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,13,290.145,1425.706,1884.143,509.85088,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,14,1011.359,1475.262,1113.373,290.12384,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,15,427.582,3159.623,12.789,-652.92879,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,16,1323.847,1564.329,711.818,150.98341,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,17,652.323,1851.644,1090.921,136.68038,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,18,117.089,1512.877,1970.028,498.18429,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,19,497.757,1637.435,1464.802,318.24791,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,20,675.756,335.113,2589.125,1118.47747,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,21,3308.679,287.789,3.526,464.67809,0,0,0,0,0,NA,0,0,0,0,0,1
6683,2019-04-11,0,877.924,2255.794,427.153,-198.96052,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,1,1133.572,2466.422,0,-385.90554,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,2,839.185,2760.809,0,-500.71647,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,3,1052.282,2547.712,0,-417.60864,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,4,946.241,2625.556,27.149,-441.07674,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,5,1170.647,2316.125,54.256,-322.61771,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,6,1431.008,2156.46,3.131,-265.7095,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,7,1058.58,0,2541.414,1236.76668,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,8,315.543,5.223,3279.228,1426.56135,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,9,1735.563,1864.431,0,-151.12905,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,10,1298.775,2301.219,0,-321.47637,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,11,7.82,3592.174,0,-824.94882,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,12,153.805,3446.189,0,-768.01467,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,13,1025.127,811.103,1763.764,718.24751,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,14,729.412,0,2870.582,1322.35036,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,15,493.448,0,3106.546,1383.701,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,16,1561.233,0,2038.761,1106.0769,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,17,719.309,1773.143,1107.542,172.43419,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,18,788.193,2463.463,341.034,-297.25133,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,19,751.045,1236.898,1612.051,512.74208,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,20,6.265,3593.729,0,-825.55527,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,21,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,22,77.771,3522.223,0,-797.66793,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-11,23,1241.051,2354.77,4.173,-341.27628,0,0,0,0,0,NA,0,0,1,0,0,0
6683,2019-04-12,0,783.797,2663.821,152.376,-423.27339,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,22,917.166,159.101,2523.727,1170.11867,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-08,23,73.612,2968.746,557.636,-436.82654,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,0,27.098,3572.896,0,-817.4304,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,1,2.047,3597.947,0,-827.20029,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,2,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,3,15.367,3584.627,0,-822.00549,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,4,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,5,41.448,3558.546,0,-811.8339,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,6,386.232,1036.032,2177.73,738.15636,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,7,1116.98,551.878,1931.136,862.86198,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,8,349.448,0,3250.546,1421.141,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,9,1984.311,1403.392,212.291,83.87182,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,10,98.776,3501.218,0,-789.47598,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,11,263.229,3330.624,6.141,-721.34766,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,12,285.619,2187.549,1126.826,15.82969,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,13,503.35,179.065,2917.579,1264.73423,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,14,236.271,2990.299,373.424,-493.12733,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,15,1648.191,884.639,1067.164,508.45247,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,16,364.324,519.955,2715.715,1079.30249,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,17,3061.824,323.693,214.477,505.52279,0,0,0,0,0,NA,0,0,0,0,0,1
6601,2019-02-09,18,722.242,53.517,2824.235,1289.42851,0,0,0,0,0,NA,0,0,0,0,0,1
6621,2019-02-27,0,500.204,3066.323,33.467,-611.16551,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,1,966.823,2525.399,107.772,-380.88585,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,2,980.114,2566.895,52.985,-411.31391,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,3,689.113,2861.256,49.625,-526.9883,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,4,568.858,2997.13,34.006,-584.0401,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,5,1557.025,1868.204,174.765,-107.16162,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,6,525.962,3049.478,24.554,-606.91334,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,7,3111.989,474.046,13.959,394.75044,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,8,2463.492,0,1136.502,871.48956,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,9,359.867,0,3240.127,1418.43206,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,10,1015.797,98.315,2485.882,1183.98551,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,11,430.576,1319.515,1849.903,542.36297,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,12,202.719,3392.83,4.445,-746.04896,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,13,61.564,3538.43,0,-803.98866,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,14,228.896,3371.098,0,-738.72918,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,15,815.347,2.774,2781.873,1298.20416,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,16,3069.359,530.635,0,369.05139,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,17,209.237,1291.399,2099.358,618.18651,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,18,504.813,0,3095.181,1380.7461,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,19,1108.074,1177.813,1314.107,458.31979,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,20,281.801,3318.193,0,-718.09623,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,21,372.408,3227.586,0,-682.7595,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,22,0,3599.994,0,-827.99862,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-02-27,23,0,3599.994,0,-827.99862,0,0,0,0,1,NA,0,0,1,0,0,0
6621,2019-04-04,0,301.845,3298.149,0,-710.27907,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,1,280.637,3319.357,0,-718.55019,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,2,853.179,2746.815,0,-495.25881,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,3,163.22,3436.774,0,-764.34282,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,4,16.201,3583.793,0,-821.68023,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,5,56.948,3537.466,0,-804.5055,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,6,8.922,3550.898,0,-815.27902,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,7,2056.311,1539.309,4.374,-23.19423,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,8,1393.287,0,2206.707,1149.74286,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,9,2360.312,53.664,1186.018,863.43476,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,10,1845.914,0,1754.08,1032.05984,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,11,1825.548,245.666,1516.508,872.51786,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,12,86.413,3457.772,0,-781.46148,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,13,80.314,3519.68,0,-796.67616,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,14,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,15,37.88,3562.114,0,-813.22542,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,16,1546.407,1319.259,734.328,252.41331,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,17,585.853,0,3014.141,1359.6757,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,18,848.223,0,2751.771,1291.4595,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,19,2184.183,0,1415.811,944.1099,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,20,1126.891,2473.103,0,-388.51113,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,21,20.104,3579.89,0,-820.15806,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,22,383.166,2315.073,901.755,-92.42313,0,0,0,0,0,NA,0,0,1,0,0,0
6621,2019-04-04,23,723.146,728.888,2147.96,850.20232,0,0,0,0,0,NA,0,0,1,0,0,0
8677,2015-03-17,2,0,3599.999,0,-827.99977,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,3,5.84,3594.159,0,-825.72217,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,4,11.097,3588.902,0,-823.67194,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,5,8.166,3591.833,0,-824.81503,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,6,1840.798,535.794,1223.407,685.126,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,7,282.204,0,3317.795,1438.62654,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,8,574.296,2961.149,24.821,-578.75209,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,9,50.24,3549.759,0,-808.40617,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,10,22.212,3577.787,0,-819.33709,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,11,28.082,3571.917,0,-817.04779,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,12,60.95,3539.049,0,-804.22927,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,13,211.37,1329.215,2059.414,593.05363,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,14,2311.692,3.517,1278.932,906.21325,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,15,2122.693,178.831,1298.475,843.85925,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,16,1058.055,1.172,2540.772,1236.14348,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,17,496.975,3103.024,0,-634.17952,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,18,7.012,3592.987,0,-825.26509,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,19,26.306,3573.693,0,-817.74043,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,20,5.841,3594.158,0,-825.72178,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,21,11.687,3588.312,0,-823.44184,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,22,2.332,3597.667,0,-827.09029,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,23,9.356,3590.643,0,-824.35093,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-17,24,40.298,3559.701,0,-812.28355,0,0,1,0,NA,0,0,0,1,0,0,0
8677,2015-03-18,1,68.32,3531.679,0,-801.35497,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,2,2.336,3597.663,0,-827.08873,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,3,0,3599.999,0,-827.99977,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,4,35.045,3564.954,0,-814.33222,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,5,3.507,3596.492,0,-826.63204,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,6,2188.941,378.898,1032.16,696.59122,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,7,844.319,2.924,2714.158,1274.36488,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,8,254.983,3345.016,0,-728.5564,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,9,59.586,3540.413,0,-804.76123,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,10,0,3599.999,0,-827.99977,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,11,35.136,3564.863,0,-814.29673,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,12,143.104,3456.895,0,-772.18921,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,13,5.279,0,744.948,313.7228,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,14,1889.781,382.327,1323.195,770.17165,0,0,0,0,NA,0,0,0,0,0,0,1
8677,2015-03-18,15,3572.455,25.196,0,565.79772,0,0,0,0,NA,0,0,0,0,0,0,1
